Membrane vesicle	SL-0489
Metabolosome	SL-0544
Micronemal lumen	SL-0339
Micronemal membrane	SL-0164
Microneme	SL-0163
Microneme lumen	SL-0339
Microneme membrane	SL-0164
Microparticle	SL-0499
Microsomal membrane	SL-0165
Microsome	SL-0166
Microsome membrane	SL-0165
Microspike	SL-0286
Microspike membrane	SL-0287
Microspike tip	SL-0470
Microtubule organizing center	SL-0484
Microvesicle	SL-0489
Microvillar membrane	SL-0294
Microvilli	SL-0293
Microvillus	SL-0293
Microvillus membrane	SL-0294
Midbody	SL-0469
Midbody derivative	SL-0469
Midbody remnant	SL-0469
Midbody ring	SL-0490
Mitochondrial envelope	SL-0167
Mitochondrial inner membrane	SL-0168
Mitochondrial matrix	SL-0170
Mitochondrial membrane	SL-0171
Mitochondrial nucleoid	SL-0269
Mitochondrial outer membrane	SL-0172
Mitochondrial periplasmic space	SL-0169
Mitochondrion	SL-0173
Mitochondrion envelope	SL-0167
Mitochondrion inner membrane	SL-0168
Mitochondrion intermembrane space	SL-0169
Mitochondrion matrix	SL-0170
Mitochondrion membrane	SL-0171
Mitochondrion nucleoid	SL-0269
Mitochondrion outer membrane	SL-0172
Mitochromosome	SL-0269
Mitosomal envelope	SL-0438
Mitosomal inner membrane	SL-0439
Mitosomal matrix	SL-0441
Mitosomal membrane	SL-0442
Mitosomal outer membrane	SL-0443
Mitosomal periplasmic space	SL-0440
Mitosome	SL-0437
Mitosome envelope	SL-0438
Mitosome inner membrane	SL-0439
Mitosome intermembrane space	SL-0440
Mitosome matrix	SL-0441
Mitosome membrane	SL-0442
Mitosome outer membrane	SL-0443
Mitotic apparatus	SL-0251
Mitotic spindle	SL-0251
Motile cilia	SL-0117
Motile cilium	SL-0117
Multivesicular bodies	SL-0174
Multivesicular body	SL-0174
Multivesicular body lumen	SL-0340
Multivesicular body membrane	SL-0175
Muroplast	SL-0082
Myelin	SL-0176
Myelin membrane	SL-0176
Myelin sheath	SL-0176
Myofibril	SL-0312
Myolemma	SL-0238
NPC	SL-0185
Nematocyst	SL-0177
Neurite	SL-0518
Neuron projection	SL-0518
Neuronal dense core vesicle	SL-0526
Neuronal dense core vesicle membrane	SL-0532
Neuronal large dense-core vesicles	SL-0526
Neuronal process	SL-0518
Nuclear	SL-0191
Nuclear body	SL-0494
Nuclear envelope	SL-0178
Nuclear inner membrane	SL-0179
Nuclear lamina	SL-0180
Nuclear matrix	SL-0181
Nuclear membrane	SL-0182
Nuclear outer membrane	SL-0183
Nuclear periphery	SL-0198
Nuclear pore	SL-0185
Nuclear pore complex	SL-0185
Nuclear scaffold	SL-0181
Nuclear skeleton	SL-0181
Nuclei	SL-0191
Nucleoid	SL-0187
Nucleolemma	SL-0178
Nucleoli	SL-0188
Nucleoli fibrillar center	SL-0497
Nucleolus	SL-0188
Nucleolus fibrillar center	SL-0497
Nucleomorph	SL-0189
Nucleoplasm	SL-0190
Nucleus	SL-0191
Nucleus envelope	SL-0178
Nucleus inner membrane	SL-0179
Nucleus intermembrane space	SL-0184
Nucleus lamina	SL-0180
Nucleus matrix	SL-0181
Nucleus membrane	SL-0182
Nucleus outer membrane	SL-0183
Nucleus speckle	SL-0186
Oleosome	SL-0154
Organellar chromatophore	SL-0351
Organellar chromatophore inner membrane	SL-0359
Organellar chromatophore intermembrane space	SL-0360
Organellar chromatophore membrane	SL-0352
Organellar chromatophore outer membrane	SL-0361
Organellar chromatophore plasma	SL-0353
Organellar chromatophore stroma	SL-0353
Organellar chromatophore thylakoid	SL-0354
Organellar chromatophore thylakoid lumen	SL-0355
Organellar chromatophore thylakoid membrane	SL-0356
Outer acrosomal membrane	SL-0447
Outer membrane	SL-0040
Outer mitochondrial membrane	SL-0172
Outer mitosomal membrane	SL-0443
Outer nuclear membrane	SL-0183
P bodies	SL-0230
P body	SL-0230
P-bodies	SL-0230
P-body	SL-0230
PAS	SL-0220
PAS membrane	SL-0221
PD	SL-0208
PML body	SL-0465
PSD	SL-0297
PSJ	SL-0192
PSV	SL-0228
PVC	SL-0223
PVC lumen	SL-0343
PVC membrane	SL-0224
Paired septate junction	SL-0246
Paranodal junction	SL-0192
Paranodal septate junction	SL-0192
Parasitophorous vacuolar lumen	SL-0341
Parasitophorous vacuolar membrane	SL-0193
Parasitophorous vacuole	SL-0194
Parasitophorous vacuole lumen	SL-0341
Parasitophorous vacuole membrane	SL-0193
Pathogen inclusion	SL-0507
Pathogen inclusion lumen	SL-0508
Pathogen inclusion membrane	SL-0509
Pellucid zone	SL-0540
Peri-active zone	SL-0529
Periactive zone	SL-0529
Peribacteroid membrane	SL-0195
Peribacteroid space	SL-0196
Perikarya	SL-0197
Perikaryon	SL-0197
Perine	SL-0367
Perinuclear envelope	SL-0178
Perinuclear region	SL-0198
Perinuclear region of cytoplasm	SL-0198
Perinuclear space	SL-0184
Perinuclear theca	SL-0199
Periplasm	SL-0200
Periplasmic fibril	SL-0201
Periplasmic flagellum	SL-0201
Periplasmic space	SL-0200
Perispore	SL-0367
Peroxisomal matrix	SL-0202
Peroxisomal membrane	SL-0203
Peroxisome	SL-0204
Peroxisome matrix	SL-0202
Peroxisome membrane	SL-0203
Phagocytic cup	SL-0473
Phagocytic vesicle	SL-0206
Phagocytic vesicle lumen	SL-0342
Phagocytic vesicle membrane	SL-0205
Phagophore assembly site	SL-0220
Phagosomal lumen	SL-0342
Phagosomal membrane	SL-0205
Phagosome	SL-0206
Phagosome lumen	SL-0342
Phagosome membrane	SL-0205
Photoreceptor inner segment	SL-0457
Photoreceptor inner segment membrane	SL-0514
Photoreceptor outer segment	SL-0458
Photoreceptor outer segment membrane	SL-0513
Phragmoplast	SL-0207
Pili	SL-0113
Pilus	SL-0113
Plasma membrane	SL-0037
Plasma membrane	SL-0039
Plasmalemma	SL-0039
Plasmalemmal vesicle	SL-0035
Plasmodesma	SL-0208
Plasmodesmata	SL-0208
Plastid	SL-0209
Plastid envelope	SL-0210
Plastid inner membrane	SL-0211
Plastid intermembrane space	SL-0212
Plastid membrane	SL-0213
Plastid nucleoid	SL-0140
Plastid outer membrane	SL-0214
Plastid stroma	SL-0215
Plastid thylakoid	SL-0278
Plastid thylakoid lumen	SL-0309
Plastid thylakoid membrane	SL-0216
Plastid thylakoidal lumen	SL-0309
Plastid thylakoidal membrane	SL-0216
Plastidic envelope	SL-0210
Plastidic inner membrane	SL-0211
Plastidic intermembrane space	SL-0212
Plastidic membrane	SL-0213
Plastidic nucleoid	SL-0140
Plastidic outer membrane	SL-0214
Plastidic stroma	SL-0215
Plastidic thylakoid	SL-0278
Plastoglobule	SL-0217
Pleated septate junction	SL-0246
Podosomal membrane	SL-0296
Podosome	SL-0295
Podosome membrane	SL-0296
Pollen coat	SL-0371
Pollenkitt	SL-0371
Polyhedral organelle	SL-0544
Polytopic membrane protein	SL-9909
Porosome	SL-0218
Post-synapse	SL-0515
Postsynapse	SL-0515
Postsynaptic Golgi apparatus	SL-0521
Postsynaptic cell membrane	SL-0219
Postsynaptic dendritic spine	SL-0284
Postsynaptic density	SL-0297
Postsynaptic density membrane	SL-0520
Postsynaptic early endosome	SL-0523
Postsynaptic early endosome membrane	SL-0534
Postsynaptic endocytic zone	SL-0528
Postsynaptic endosome	SL-0522
Postsynaptic membrane	SL-0219
Postsynaptic recycling endosome	SL-0524
Postsynaptic recycling endosome membrane	SL-0533
Postsynaptic region	SL-0515
Postsynaptic specialization	SL-0297
Postsynaptic terminal	SL-0515
Pre-autophagosomal structure	SL-0220
Pre-autophagosomal structure membrane	SL-0221
Preautophagosomal structure	SL-0220
Preautophagosomal structure membrane	SL-0221
Prespore	SL-0119
Prespore	SL-0369
Prespore inner membrane	SL-0120
Prespore intermembrane space	SL-0121
Prespore membrane	SL-0368
Prespore membrane	SL-0122
Prespore outer membrane	SL-0123
Presynapse	SL-0516
Presynaptic active zone	SL-0519
Presynaptic active zone membrane	SL-0527
Presynaptic cell membrane	SL-0222
Presynaptic endocytic zone	SL-0529
Presynaptic endosome	SL-0525
Presynaptic membrane	SL-0222
Presynaptic terminal	SL-0516
Prevacuolar compartment	SL-0223
Prevacuolar compartment lumen	SL-0343
Prevacuolar compartment membrane	SL-0224
Primary cell wall	SL-0225
Processing bodies	SL-0230
Processing body	SL-0230
Prolamellar body	SL-0226
Promyelocytic leukemia nuclear body	SL-0465
Prospore	SL-0369
Prospore membrane	SL-0368
Protein body	SL-0010
Protein body lumen	SL-0317
Protein body membrane	SL-0011
Protein storage vacuolar lumen	SL-0344
Protein storage vacuolar membrane	SL-0227
Protein storage vacuole	SL-0228
Protein storage vacuole lumen	SL-0344
Protein storage vacuole membrane	SL-0227
Proteinaceous extracellular matrix	SL-0111
